Id,SalePrice
2735,130752.14064739984
2736,137780.02943144675
2737,120135.27480850225
2738,135703.7736358762
2739,169206.26271056564
2740,135698.7253459597
2741,147758.06824694455
2742,153052.78320162828
2743,152644.0099294703
2744,158549.5515994646
2745,136898.9767566367
2746,138168.17481300235
2747,134187.88303604283
2748,119568.73195353863
2749,131547.7656862219
2750,138472.21655822356
2751,133545.30896250647
2752,175389.60238072556
2753,146299.18339255426
2754,190932.1369018325
2755,134553.13373690384
2756,89623.18691788852
2757,72141.54166113994
2758,87352.49193074022
2759,155552.66749844005
2760,117827.5882450897
2761,151458.68108650923
2762,143364.21613276072
2763,181496.64939397108
2764,132312.71247093208
2765,313634.0299630264
2766,137453.34214401903
2767,90385.75372437797
2768,135311.28438862192
2769,132405.3287108628
2770,143954.84162166202
2771,116923.41984369539
2772,116444.46885850151
2773,167444.690882222
2774,140284.95425260288
2775,122168.58879274652
2776,133758.87903257925
2777,137307.94626000273
2778,98317.01897674132
2779,116355.9618933096
2780,104189.08224733779
2781,99951.95173126734
2782,89242.6940030634
2783,92086.63794552682
2784,121693.22805020552
2785,126713.9824175024
2786,68736.16484854658
2787,125392.33062702342
2788,71190.20751245617
2789,182037.27171136843
2790,95019.3358322372
2791,110903.76641557793
2792,63309.75820876394
2793,163359.0578468356
2794,93766.09127763455
2795,120975.56063229225
2796,95587.12181702799
2797,190923.75690258594
2798,107433.43866583766
2799,116739.7545526002
2800,60376.12624853155
2801,118199.83321568767
2802,132940.77096540984
2803,163047.3752474534
2804,122892.96294094587
2805,99381.99432510095
2806,76209.00496471702
2807,159510.00965626014
2808,151216.4532810183
2809,140333.436913534
2810,134564.6515315607
2811,160004.42546540117
2812,156959.72496089857
2813,147757.21525618643
2814,147486.6634802471
2815,97083.65593591586
2816,260470.0853562598
2817,148494.57299068218
2818,131812.12450342247
2819,156517.71722669894
2820,137830.0698428448
2821,111888.35666850496
2822,186197.51925549036
2823,325560.18490890344
2824,175892.65643617103
2825,151209.193584658
2826,136168.89627229562
2827,142042.29145342746
2828,224136.48090437462
2829,226477.58393737365
2830,222385.990325185
2831,180818.65670480306
2832,268135.2111758441
2833,278625.07984938275
2834,206454.3345871429
2835,221608.9420380706
2836,194734.64971875487
2837,148715.17718177655
2838,150749.2458884389
2839,170421.67215483054
2840,200211.75420362878
2841,208805.3810209369
2842,233003.9059239892
2843,141529.26370844938
2844,164699.7377021321
2845,126657.99647525496
2846,205641.38185095217
2847,201705.384297056
2848,203555.36948730168
2849,198126.84420473786
2850,286809.51678589266
2851,216134.55435562646
2852,231542.18177751833
2853,231292.62989140712
2854,142257.8403979894
2855,195115.24597891586
2856,200042.53989261
2857,186413.3672208302
2858,198892.90633416694
2859,109942.14463767575
2860,130082.56134675836
2861,126564.77656586506
2862,196545.78892419013
2863,128052.48878940234
2864,240467.09714095687
2865,143059.42164607043
2866,134741.39345820152
2867,96082.17994374699
2868,101153.98582775361
2869,101846.3437405395
2870,128541.9211426978
2871,87212.59033206601
2872,60464.60233525605
2873,107624.51305145826
2874,143416.16181519543
2875,118967.51853965149
2876,160672.07126272185
2877,141749.3004941924
2878,171753.31614351622
2879,142323.21894719
2880,102953.30076038722
2881,139211.0304565934
2882,179901.5456030063
2883,184673.6035072767
2884,197462.36328276113
2885,195917.23334814794
2886,229271.0937312616
2887,93876.73064748572
2888,129493.74326805561
2889,54855.85631887754
2890,77600.87309448035
2891,138986.66387471865
2892,46752.951621376866
2893,90805.06440189785
2894,48873.334196781965
2895,295350.1441111379
2896,285816.98179463064
2897,219921.51146661016
2898,141624.0951716554
2899,203321.16531035642
2900,156912.3420798411
2901,199956.05391682242
2902,198288.82083067606
2903,348572.65210543264
2904,341428.95978492755
2905,96060.62083860605
2906,200660.49652834763
2907,108041.19139045806
2908,134304.19990933329
2909,130683.56034273893
2910,79645.5702590689
2911,83648.95325750846
2912,144381.92290883054
2913,88957.99560973754
2914,76443.36592610202
2915,83128.62504850359
2916,86863.57764675833
2917,159656.21374838863
2918,111923.14943446551
2919,224719.99945055263
