ranker,player,pos,age,team_id,g,gs,mp_per_g,fp_per_g,fga_per_g,fg_pct,fg3_per_g,fg3a_per_g,fg3_pct,fg2_per_g,fg2a_per_g,fg2_pct,efg_pct,ft_per_g,fta_per_g,ft_pct,orb_per_g,drb_per_g,trb_per_g,ast_per_g,stl_per_g,blk_per_g,tov_per_g,pf_per_g,pts_per_g
127,John Mengelt,SG,23,TOT,79,,20.8,4.1,8.2,.492,,,,4.1,8.2,.492,.492,1.6,2.0,.794,,,2.3,1.9,,,,1.9,9.7
127,John Mengelt,SG,23,KCO,12,,17.7,2.2,5.7,.382,,,,2.2,5.7,.382,.382,0.9,1.6,.579,,,1.8,2.1,,,,2.0,5.3
127,John Mengelt,SG,23,DET,67,,21.4,4.4,8.7,.504,,,,4.4,8.7,.504,.504,1.7,2.1,.823,,,2.4,1.9,,,,1.9,10.5
128,Mark Minor,SF,22,BOS,4,,5.0,0.3,1.0,.250,,,,0.3,1.0,.250,.250,0.8,1.0,.750,,,1.0,0.5,,,,1.3,1.3
129,Earl Monroe*,SG,28,NYK,75,74,31.6,6.6,13.5,.488,,,,6.6,13.5,.488,.488,2.3,2.8,.822,,,3.3,3.8,,,,2.6,15.5
130,Otto Moore,C,26,HOU,82,,33.1,5.1,10.5,.487,,,,5.1,10.5,.487,.487,1.5,2.6,.602,,,10.6,2.0,,,,2.9,11.7
131,Erwin Mueller,PF,28,DET,21,,3.8,0.4,1.5,.290,,,,0.4,1.5,.290,.290,0.2,0.3,.714,,,0.7,0.3,,,,0.6,1.1
132,Jeff Mullins,SG,30,GSW,81,,37.1,8.0,16.3,.493,,,,8.0,16.3,.493,.493,1.8,2.1,.831,,,4.5,4.2,,,,2.5,17.8
133,Calvin Murphy*,PG,24,HOU,77,,22.0,4.9,10.6,.465,,,,4.9,10.6,.465,.465,3.1,3.5,.888,,,1.9,3.4,,,,2.7,13.0
134,Bob Nash,SF,22,DET,36,,4.7,0.4,2.0,.222,,,,0.4,2.0,.222,.222,0.3,0.5,.647,,,0.9,0.4,,,,0.8,1.2
135,Lloyd Neal,C,22,POR,82,,33.2,5.5,11.2,.494,,,,5.5,11.2,.494,.494,2.3,3.6,.638,,,11.8,1.8,,,,3.7,13.4
136,Don Nelson*,SF,32,BOS,72,,19.8,4.3,9.0,.476,,,,4.3,9.0,.476,.476,2.2,2.6,.846,,,4.4,1.4,,,,2.2,10.8
137,Mike Newlin,SG,24,HOU,82,,32.4,6.5,14.7,.443,,,,6.5,14.7,.443,.443,4.0,4.5,.886,,,4.1,5.0,,,,3.7,17.0
138,Willie Norwood,SF,25,DET,79,,16.2,3.2,6.4,.494,,,,3.2,6.4,.494,.494,1.9,2.8,.684,,,4.1,0.7,,,,2.3,8.3
139,Steve Patterson,C,24,CLE,62,,11.5,1.1,3.2,.359,,,,1.1,3.2,.359,.359,0.5,1.0,.523,,,3.7,0.8,,,,1.3,2.8
140,Tom Patterson,PF,24,BAL,23,,4.0,0.9,2.1,.429,,,,0.9,2.1,.429,.429,0.6,0.7,.813,,,1.0,0.1,,,,0.8,2.4
141,Curtis Perry,PF,24,MIL,67,,31.3,4.0,8.6,.461,,,,4.0,8.6,.461,.461,1.2,1.9,.659,,,9.6,1.8,,,,3.7,9.1
142,Geoff Petrie,SG,24,POR,79,,39.7,10.6,22.8,.464,,,,10.6,22.8,.464,.464,3.8,4.8,.778,,,3.5,4.4,,,,2.1,24.9
143,Howard Porter,PF,24,CHI,43,0,9.5,2.3,5.0,.452,,,,2.3,5.0,.452,.452,0.5,0.7,.759,,,2.7,0.4,,,,1.2,5.1
144,Kevin Porter,PG,22,BAL,71,,17.1,2.9,6.4,.455,,,,2.9,6.4,.455,.455,0.9,1.4,.614,,,1.0,3.3,,,,2.9,6.6
145,Bob Portman,SF,25,GSW,32,,5.5,1.0,2.2,.457,,,,1.0,2.2,.457,.457,0.6,0.8,.769,,,1.6,0.2,,,,0.5,2.6
146,Jim Price,PG,23,LAL,59,,14.0,2.7,6.1,.440,,,,2.7,6.1,.440,.440,1.0,1.2,.822,,,1.9,1.6,,,,2.0,6.4
147,Mike Price,SG,24,PHI,57,5,13.2,2.2,5.3,.415,,,,2.2,5.3,.415,.415,0.7,0.8,.809,,,2.1,1.2,,,,1.9,5.1
148,Luther Rackley,C,26,NYK,1,0,2.0,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,,,,1.0,0.0,,,,2.0,0.0
149,Mike Ratliff,C,21,KCO,58,,11.7,1.7,4.1,.417,,,,1.7,4.1,.417,.417,0.8,1.4,.536,,,3.3,0.7,,,,1.9,4.2
150,Clifford Ray,C,24,CHI,73,50,27.5,3.5,7.1,.492,,,,3.5,7.1,.492,.492,1.6,2.6,.619,,,10.9,3.7,,,,3.2,8.6
151,Willis Reed*,C,30,NYK,69,44,27.2,4.8,10.2,.474,,,,4.8,10.2,.474,.474,1.3,1.8,.742,,,8.6,1.8,,,,3.0,11.0
152,Tom Riker,C,22,NYK,14,0,4.6,0.7,1.7,.417,,,,0.7,1.7,.417,.417,1.1,1.7,.625,,,1.1,0.1,,,,1.1,2.5
153,Pat Riley*,SG,27,LAL,55,,14.6,3.0,7.1,.428,,,,3.0,7.1,.428,.428,1.2,1.5,.793,,,1.2,1.5,,,,2.3,7.3
154,Ron Riley,PF,22,KCO,74,,22.1,3.7,8.6,.431,,,,3.7,8.6,.431,.431,1.1,1.6,.681,,,6.9,1.0,,,,3.1,8.4
155,Rich Rinaldi,SG,23,BAL,33,,19.6,3.5,8.6,.408,,,,3.5,8.6,.408,.408,1.5,1.9,.750,,,2.1,1.5,,,,1.2,8.5
156,Mike Riordan,SF,27,BAL,82,,42.3,8.0,15.6,.510,,,,8.0,15.6,.510,.510,2.2,2.7,.821,,,4.9,5.2,,,,2.6,18.1
157,Rick Roberson,C,25,CLE,62,,34.3,5.0,11.4,.433,,,,5.0,11.4,.433,.433,2.7,4.7,.576,,,11.2,2.2,,,,4.0,12.6
158,Oscar Robertson*,PG,34,MIL,73,,37.5,6.1,13.5,.454,,,,6.1,13.5,.454,.454,3.3,3.8,.847,,,4.9,7.5,,,,2.3,15.5
159,Flynn Robinson,SG,31,TOT,44,,14.3,3.0,6.5,.462,,,,3.0,6.5,.462,.462,0.7,0.9,.821,,,1.4,1.9,,,,1.6,6.8
159,Flynn Robinson,SG,31,LAL,6,,7.8,2.3,4.7,.500,,,,2.3,4.7,.500,.500,1.0,1.3,.750,,,1.2,1.3,,,,1.8,5.7
159,Flynn Robinson,SG,31,BAL,38,,15.3,3.1,6.8,.458,,,,3.1,6.8,.458,.458,0.7,0.8,.839,,,1.4,2.0,,,,1.6,6.9
160,Curtis Rowe,PF,23,DET,81,,37.1,6.8,13.0,.519,,,,6.8,13.0,.519,.519,2.6,4.0,.642,,,9.4,2.1,,,,2.4,16.1
161,Bob Rule,C,28,TOT,52,,8.7,1.2,3.0,.380,,,,1.2,3.0,.380,.380,0.4,0.6,.645,,,2.1,0.7,,,,1.3,2.7
161,Bob Rule,C,28,PHI,3,0,4.0,0.0,0.3,.000,,,,0.0,0.3,.000,.000,0.0,0.0,,,,0.7,0.3,,,,0.7,0.0
161,Bob Rule,C,28,CLE,49,,9.0,1.2,3.2,.382,,,,1.2,3.2,.382,.382,0.4,0.6,.645,,,2.2,0.8,,,,1.3,2.9
162,Cazzie Russell,SF,28,GSW,80,,30.4,6.8,14.8,.458,,,,6.8,14.8,.458,.458,2.2,2.5,.864,,,4.4,2.3,,,,2.1,15.7
163,Frank Russell,SG,23,CHI,23,0,5.7,1.3,3.3,.377,,,,1.3,3.3,.377,.377,0.7,0.8,.889,,,0.7,0.7,,,,0.5,3.2
164,Tom Sanders*,SF,34,BOS,59,,7.2,0.8,2.5,.315,,,,0.8,2.5,.315,.315,0.4,0.6,.657,,,1.5,0.5,,,,1.4,2.0
165,Frank Schade,PG,23,KCO,9,,8.4,0.2,0.8,.286,,,,0.2,0.8,.286,.286,0.7,0.7,1.000,,,0.7,1.1,,,,1.3,1.1
166,Dale Schlueter,C,27,PHI,78,10,14.6,2.1,4.1,.524,,,,2.1,4.1,.524,.524,1.1,1.6,.699,,,4.5,1.3,,,,2.1,5.4
167,Charlie Scott*,PG,24,PHO,81,,37.8,10.0,22.3,.446,,,,10.0,22.3,.446,.446,5.4,6.9,.784,,,4.2,6.1,,,,3.8,25.3
168,Sam Sibert,PF,23,KCO,5,,5.2,0.8,2.6,.308,,,,0.8,2.6,.308,.308,0.8,1.0,.800,,,0.8,0.0,,,,0.8,2.4
169,Paul Silas,PF,29,BOS,80,,32.7,5.0,10.6,.470,,,,5.0,10.6,.470,.470,3.3,4.8,.700,,,13.0,3.1,,,,2.5,13.3
170,Jerry Sloan*,SG,30,CHI,69,66,35.0,4.4,10.6,.411,,,,4.4,10.6,.411,.411,1.4,1.9,.707,,,6.9,2.2,,,,3.4,10.1
171,Bingo Smith,SG,26,CLE,73,,14.6,3.7,8.3,.444,,,,3.7,8.3,.444,.444,0.9,1.1,.790,,,2.7,1.5,,,,1.1,8.2
172,Elmore Smith,C,23,BUF,76,,37.2,7.9,16.4,.482,,,,7.9,16.4,.482,.482,2.5,4.4,.558,,,12.4,2.5,,,,3.9,18.3
173,Greg Smith,SF,26,TOT,76,,21.2,3.1,6.4,.482,,,,3.1,6.4,.482,.482,1.0,1.7,.586,,,5.0,1.6,,,,2.9,7.1
173,Greg Smith,SF,26,HOU,4,,10.3,1.3,4.0,.313,,,,1.3,4.0,.313,.313,0.0,0.0,,,,2.0,1.3,,,,2.0,2.5
173,Greg Smith,SF,26,POR,72,,21.8,3.2,6.5,.488,,,,3.2,6.5,.488,.488,1.0,1.8,.586,,,5.2,1.6,,,,2.9,7.4
174,Randy Smith,SG,24,BUF,82,,31.7,6.2,14.1,.443,,,,6.2,14.1,.443,.443,2.3,3.2,.727,,,4.8,5.1,,,,3.0,14.8
175,William Smith,C,23,POR,8,,5.4,1.1,1.9,.600,,,,1.1,1.9,.600,.600,0.6,1.0,.625,,,1.0,0.1,,,,1.0,2.9
176,Dick Snyder,SG,28,SEA,82,,37.3,5.8,12.5,.463,,,,5.8,12.5,.463,.463,2.3,2.6,.861,,,3.9,3.8,,,,2.6,13.8
177,Dave Sorenson,PF,24,TOT,58,,13.0,2.1,5.1,.423,,,,2.1,5.1,.423,.423,1.1,1.6,.711,,,3.6,0.6,,,,1.8,5.4
177,Dave Sorenson,PF,24,CLE,10,,12.9,1.1,4.5,.244,,,,1.1,4.5,.244,.244,0.5,1.1,.455,,,3.7,0.5,,,,1.6,2.7
177,Dave Sorenson,PF,24,PHI,48,0,13.0,2.4,5.2,.456,,,,2.4,5.2,.456,.456,1.2,1.6,.747,,,3.6,0.6,,,,1.9,5.9
178,Bud Stallworth,SF,23,SEA,77,,15.9,2.6,6.8,.379,,,,2.6,6.8,.379,.379,1.1,1.5,.754,,,2.9,0.8,,,,1.8,6.3
179,Dave Stallworth,SF,31,BAL,73,,16.7,2.5,6.0,.414,,,,2.5,6.0,.414,.414,1.1,1.4,.772,,,3.2,1.5,,,,1.9,6.0
180,Larry Steele,SG,23,POR,66,,19.7,2.4,5.0,.483,,,,2.4,5.0,.483,.483,1.1,1.3,.798,,,2.3,2.4,,,,2.7,5.9
181,Paul Stovall,SF,24,PHO,25,,8.4,1.0,3.0,.342,,,,1.0,3.0,.342,.342,1.0,1.5,.632,,,2.4,0.5,,,,1.5,3.0
182,Chuck Terry,SF,22,MIL,67,,10.3,0.8,2.4,.340,,,,0.8,2.4,.340,.340,0.3,0.4,.708,,,2.2,0.6,,,,1.7,1.9
183,Justus Thigpen,SG,25,DET,18,,5.5,1.3,3.2,.404,,,,1.3,3.2,.404,.404,0.0,0.0,,,,0.5,0.4,,,,1.0,2.6
184,Nate Thurmond*,C,31,GSW,79,,43.3,6.5,14.7,.446,,,,6.5,14.7,.446,.446,4.0,5.6,.718,,,17.1,3.5,,,,3.0,17.1
185,Rudy Tomjanovich*,PF,24,HOU,81,,36.7,8.1,16.9,.478,,,,8.1,16.9,.478,.478,3.1,4.1,.746,,,11.6,2.2,,,,2.8,19.3
186,George Trapp,PF,24,ATL,77,,24.1,4.7,10.7,.436,,,,4.7,10.7,.436,.436,1.9,2.5,.773,,,5.9,1.6,,,,3.6,11.3
187,John Trapp,SF,27,TOT,44,,20.2,3.9,9.5,.407,,,,3.9,9.5,.407,.407,2.0,2.8,.738,,,4.5,1.1,,,,3.4,9.8
187,John Trapp,SF,27,LAL,5,,7.0,0.6,2.4,.250,,,,0.6,2.4,.250,.250,1.4,2.0,.700,,,2.8,0.4,,,,2.0,2.6
187,John Trapp,SF,27,PHI,39,11,21.9,4.3,10.5,.412,,,,4.3,10.5,.412,.412,2.1,2.9,.741,,,4.8,1.2,,,,3.6,10.7
188,John Tresvant,PF,33,BAL,55,,9.8,1.5,3.3,.467,,,,1.5,3.3,.467,.467,0.7,1.1,.695,,,2.8,0.6,,,,1.8,3.8
189,John Tschogl,SF,22,ATL,10,,9.4,1.4,4.0,.350,,,,1.4,4.0,.350,.350,0.2,0.4,.500,,,2.1,0.6,,,,2.5,3.0
190,Bill Turner,PF,28,TOT,21,,6.0,0.9,2.8,.328,,,,0.9,2.8,.328,.328,0.2,0.3,.571,,,1.3,0.5,,,,0.8,2.0
190,Bill Turner,PF,28,POR,2,,4.0,1.0,3.0,.333,,,,1.0,3.0,.333,.333,0.0,0.0,,,,1.0,0.0,,,,1.5,2.0
190,Bill Turner,PF,28,LAL,19,,6.2,0.9,2.7,.327,,,,0.9,2.7,.327,.327,0.2,0.4,.571,,,1.3,0.6,,,,0.7,2.0
191,Wes Unseld*,C,26,BAL,79,,39.1,5.3,10.8,.493,,,,5.3,10.8,.493,.493,1.9,2.7,.703,,,15.9,4.4,,,,2.1,12.5
192,Dick Van Arsdale,SG,29,PHO,81,,36.8,6.6,13.8,.476,,,,6.6,13.8,.476,.476,5.3,6.1,.859,,,4.0,3.3,,,,2.7,18.4
193,Tom Van Arsdale,SF,29,TOT,79,,29.3,5.6,13.2,.427,,,,5.6,13.2,.427,.427,3.2,3.9,.812,,,4.5,1.9,,,,2.8,14.4
193,Tom Van Arsdale,SF,29,KCO,49,,26.2,5.1,11.2,.457,,,,5.1,11.2,.457,.457,2.2,2.9,.786,,,3.5,1.8,,,,2.5,12.4
193,Tom Van Arsdale,SF,29,PHI,30,30,34.3,6.5,16.5,.393,,,,6.5,16.5,.393,.393,4.7,5.6,.833,,,6.2,2.1,,,,3.4,17.7
194,Norm Van Lier,PG,25,CHI,80,79,36.0,5.9,13.3,.445,,,,5.9,13.3,.445,.445,2.1,2.6,.787,,,5.5,7.1,,,,3.4,13.9
195,Neal Walk,C,24,PHO,81,,38.4,8.4,18.0,.466,,,,8.4,18.0,.466,.466,3.4,4.4,.786,,,12.4,3.5,,,,4.0,20.2
196,Chet Walker*,SF,32,CHI,79,79,31.1,7.6,15.8,.478,,,,7.6,15.8,.478,.478,4.8,5.7,.832,,,5.0,2.3,,,,2.1,19.9
197,Jimmy Walker,PG,28,HOU,81,,38.0,7.5,16.1,.465,,,,7.5,16.1,.465,.465,3.0,3.4,.884,,,3.3,5.5,,,,2.6,18.0
198,Cornell Warner,C,24,TOT,72,,19.0,2.4,5.8,.413,,,,2.4,5.8,.413,.413,0.8,1.3,.656,,,7.3,1.0,,,,2.5,5.7
198,Cornell Warner,C,24,BUF,4,,11.8,2.0,4.3,.471,,,,2.0,4.3,.471,.471,0.3,0.5,.500,,,3.8,1.5,,,,1.5,4.3
198,Cornell Warner,C,24,CLE,68,,19.5,2.4,5.9,.411,,,,2.4,5.9,.411,.411,0.9,1.3,.659,,,7.5,1.0,,,,2.5,5.7
199,John Warren,SG,25,CLE,40,,7.3,1.4,2.8,.486,,,,1.4,2.8,.486,.486,0.5,0.5,.947,,,1.1,0.9,,,,1.1,3.2
200,Jim Washington,PF,29,ATL,75,,37.8,4.1,9.5,.432,,,,4.1,9.5,.432,.432,2.2,3.0,.728,,,10.7,2.3,,,,3.4,10.4
201,Bob Weiss,PG,30,CHI,82,19,25.4,3.4,8.0,.426,,,,3.4,8.0,.426,.426,1.9,2.3,.841,,,1.8,3.6,,,,1.8,8.7
202,Walt Wesley,C,28,TOT,57,,8.3,1.4,3.5,.381,,,,1.4,3.5,.381,.381,0.5,0.8,.565,,,2.6,0.5,,,,1.4,3.2
202,Walt Wesley,C,28,CLE,12,,9.2,1.2,3.9,.298,,,,1.2,3.9,.298,.298,0.7,1.0,.667,,,3.2,0.6,,,,1.8,3.0
202,Walt Wesley,C,28,PHO,45,,8.1,1.4,3.4,.406,,,,1.4,3.4,.406,.406,0.4,0.8,.529,,,2.5,0.5,,,,1.2,3.2
203,Jerry West*,PG,34,LAL,69,,35.7,9.0,18.7,.479,,,,9.0,18.7,.479,.479,4.9,6.1,.805,,,4.2,8.8,,,,2.0,22.8
204,Paul Westphal*,SG,22,BOS,60,,8.0,1.5,3.5,.420,,,,1.5,3.5,.420,.420,1.1,1.4,.779,,,1.1,1.2,,,,1.5,4.1
205,John Wetzel,SG,28,ATL,28,,18.0,1.5,3.4,.447,,,,1.5,3.4,.447,.447,0.5,0.6,.824,,,2.1,1.4,,,,1.5,3.5
206,Jo Jo White*,PG,26,BOS,82,,39.6,8.7,20.3,.431,,,,8.7,20.3,.431,.431,2.2,2.8,.781,,,5.0,6.1,,,,2.3,19.7
207,Sidney Wicks,PF,23,POR,80,,39.4,9.5,21.1,.452,,,,9.5,21.1,.452,.452,4.8,6.6,.723,,,10.9,5.5,,,,3.2,23.8
208,Lenny Wilkens*,PG,35,CLE,75,,39.6,7.6,17.0,.449,,,,7.6,17.0,.449,.449,5.3,6.3,.828,,,4.6,8.4,,,,2.9,20.5
209,Art Williams,PG,33,BOS,81,,12.0,1.4,3.2,.421,,,,1.4,3.2,.421,.421,0.5,0.7,.768,,,2.2,2.9,,,,1.7,3.2
210,Nate Williams,SG,22,KCO,80,,24.7,5.2,10.9,.477,,,,5.2,10.9,.477,.477,1.3,1.7,.797,,,4.2,1.6,,,,3.4,11.8
211,Ron Williams,PG,28,GSW,73,,13.9,2.5,5.6,.440,,,,2.5,5.6,.440,.440,1.0,1.1,.904,,,1.1,1.6,,,,1.5,6.0
212,Lee Winfield,PG,25,SEA,53,,20.0,2.7,6.3,.431,,,,2.7,6.3,.431,.431,1.2,2.0,.574,,,2.4,3.5,,,,1.7,6.6
213,Harthorne Wingo,PF,25,NYK,13,0,4.5,0.7,1.7,.409,,,,0.7,1.7,.409,.409,0.2,0.5,.333,,,1.2,0.1,,,,0.7,1.5
214,Dave Wohl,PG,23,TOT,78,,24.8,3.3,7.3,.447,,,,3.3,7.3,.447,.447,1.3,1.7,.774,,,1.4,4.2,,,,2.9,7.8
214,Dave Wohl,PG,23,POR,22,,17.9,2.1,5.2,.412,,,,2.1,5.2,.412,.412,1.1,1.5,.727,,,0.9,3.1,,,,2.0,5.4
214,Dave Wohl,PG,23,BUF,56,,27.5,3.7,8.1,.456,,,,3.7,8.1,.456,.456,1.4,1.8,.790,,,1.6,4.6,,,,3.3,8.8
215,Joby Wright,PF,22,SEA,77,,12.1,1.7,3.6,.478,,,,1.7,3.6,.478,.478,0.5,1.2,.416,,,2.8,0.5,,,,2.1,3.9
